"id","distribution_code","customer_code","start_latitude","start_longitude","dest_latitude","dest_longitude","total","process_at","received_at","distance","speed_average","potential_rain","duration","status","created_at"
"DS202309232","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","1","06:04:25","06:08:25","300","40","40","4","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:05:50","06:12:50","1600","37","40","7","200","2023-09-22T17:00:00.000000Z",""
"DS202309232","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","2","06:02:46","06:07:46","55","42","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:03:16","06:14:16","2500","49","40","10","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:04:11","06:10:11","800","44","40","6","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:04:03","06:15:03","3200","38","40","11","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:03:58","06:18:58","2800","48","40","15","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:02:33","06:22:33","5600","37","40","20","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","2","06:03:35","06:10:35","3100","39","40","7","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","2","06:05:49","06:14:49","4000","42","40","9","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","1","06:04:25","06:22:25","5500","45","40","18","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:03:57","06:11:57","800","43","40","8","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","06:05:53","06:17:53","2200","38","40","12","200","2023-09-22T17:00:00.000000Z",""
"DS202309233","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:02:08","06:10:08","1500","42","40","8","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","2","06:02:55","06:12:55","2800","36","40","10","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","1","06:03:48","06:08:48","550","44","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","2","06:05:24","06:10:24","450","39","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:02:59","06:04:59","230","38","40","2","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","2","06:05:03","06:10:03","230","37","40","5","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","1","06:04:21","06:07:21","400","36","40","3","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","1","06:02:24","06:09:24","850","35","40","7","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","1","06:02:54","06:05:54","280","38","40","3","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:02:02","06:13:02","2600","45","40","11","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","2","06:04:33","06:14:33","1700","42","40","10","200","2023-09-22T17:00:00.000000Z",""
"DS202309234","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","2","06:02:48","06:06:48","1600","48","40","4","200","2023-09-22T17:00:00.000000Z",""
"DS202309241","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:01:19","06:09:19","1900","46","35","8","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:05:41","06:10:41","850","42","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:02:23","06:05:23","50","38","35","3","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","2","06:05:45","06:10:45","700","40","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:02:16","06:10:16","1600","42","35","8","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","1","06:02:08","06:09:08","700","42","35","7","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:03:31","06:12:31","1900","37","35","9","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:05:09","06:16:09","2900","41","35","11","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:03:14","06:16:14","2600","41","35","13","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:03:13","06:06:13","550","43","35","3","200","2023-09-23T17:00:00.000000Z",""
"DS202309241","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:02:34","06:07:34","2000","40","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:10","06:13:10","1500","45","35","8","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:01:29","06:05:29","550","40","35","4","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","1","06:04:29","06:06:29","850","37","35","2","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:05:48","06:10:48","1500","45","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","1","06:02:18","06:10:18","1500","40","35","8","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:01:13","06:05:13","55","41","35","4","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","1","06:04:04","06:06:04","650","43","35","2","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","2","06:01:25","06:05:25","550","37","35","4","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:02:43","06:05:43","500","48","35","3","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:05:07","06:07:07","300","40","35","2","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","2","06:01:54","06:10:54","1600","37","35","9","200","2023-09-23T17:00:00.000000Z",""
"DS202309242","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:03:46","06:08:46","55","42","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","1","06:05:54","06:12:54","2500","49","35","6","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","1","06:03:23","06:07:23","800","44","35","4","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","2","06:05:02","06:19:02","3200","38","35","14","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:03:27","06:15:27","2800","48","35","12","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","2","06:04:37","06:20:37","5600","37","35","16","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:03:29","06:15:29","3100","39","35","12","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","1","06:05:27","06:15:27","4000","42","35","10","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:04:24","06:24:24","5500","45","35","20","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","2","06:05:59","06:10:59","800","43","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","1","06:04:48","06:13:48","2200","38","35","9","200","2023-09-23T17:00:00.000000Z",""
"DS202309243","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:05:46","06:12:46","1500","42","35","7","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","2","06:01:25","06:15:25","2800","36","35","14","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611237","-6.5662466","106.768754","-6.5658635","106.7653708","2","06:03:51","06:07:51","550","44","35","4","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611438","-6.5658635","106.7653708","-6.5671577","106.7627992","1","06:05:36","06:10:36","450","39","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611239","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:01:27","06:06:27","230","38","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611240","-6.5775179","106.7721695","-6.5758498","106.7720491","1","06:04:28","06:08:28","230","37","35","4","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611241","-6.5758498","106.7720491","-6.5749545","106.773411","2","06:03:26","06:08:26","400","36","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611242","-6.5749545","106.773411","-6.5713337","106.7743343","2","06:02:03","06:11:03","850","35","35","9","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611243","-6.5713337","106.7743343","-6.569131","106.773988","2","06:02:38","06:07:38","280","38","35","5","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611344","-6.569131","106.773988","-6.5573381","106.7660608","2","06:02:12","06:16:12","2600","45","35","14","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611345","-6.5573381","106.7660608","-6.5574884","106.7737942","1","06:02:30","06:10:30","1700","42","35","8","200","2023-09-23T17:00:00.000000Z",""
"DS202309244","C1611346","-6.5574884","106.7737942","-6.5648245","106.7618185","1","06:01:08","06:08:08","1600","48","35","7","200","2023-09-23T17:00:00.000000Z",""
"DS202309251","C161134","-6.5593912","106.7651706","-6.5597062","106.7653049","2","06:05:41","06:12:41","1900","46","50","8","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C161135","-6.5597062","106.7653049","-6.5616789","106.7651859","1","06:03:49","06:10:49","850","42","50","8","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C161136","-6.5616789","106.7651859","-6.5576909","106.7708545","1","06:02:18","06:05:18","50","38","50","4","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C161147","-6.5576909","106.7708545","-6.5579377","106.7646372","1","06:03:51","06:09:51","700","40","50","7","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C161138","-6.5579377","106.7646372","-6.5526027","106.7687139","1","06:05:53","06:13:53","1600","42","50","9","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C161139","-6.5526027","106.7687139","-6.55624","106.7664824","2","06:04:59","06:10:59","700","42","50","7","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C1611310","-6.55624","106.7664824","-6.5608113","106.7697674","2","06:03:32","06:11:32","1900","37","50","9","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C1611311","-6.5608113","106.7697674","-6.5521866","106.7698895","1","06:05:56","06:20:56","2900","41","50","16","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C1611412","-6.5521866","106.7698895","-6.5538709","106.7612726","2","06:04:09","06:19:09","2600","41","50","16","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C1611413","-6.5538709","106.7612726","-6.5583673","106.7625736","2","06:05:41","06:07:41","550","43","50","3","200","2023-09-24T17:00:00.000000Z",""
"DS202309251","C1631014","-6.5583673","106.7625736","-6.5479962","106.7588665","2","06:03:55","06:08:55","2000","40","50","6","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","2","06:01:42","06:07:42","1500","45","50","7","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611116","-6.5770773","106.7700981","-6.5785988","106.7729419","2","06:02:19","06:07:19","550","40","50","6","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611214","-6.5785988","106.7729419","-6.5739934","106.77001","2","06:03:02","06:06:02","850","37","50","4","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611115","-6.5739934","106.77001","-6.5798804","106.7789937","1","06:03:03","06:11:03","1500","45","50","9","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611216","-6.5798804","106.7789937","-6.574711","106.778276","2","06:03:21","06:08:21","1500","40","50","6","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611217","-6.574711","106.778276","-6.5735244","106.7694718","1","06:03:42","06:06:42","55","41","50","4","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611118","-6.5735244","106.7694718","-6.5777356","106.7748177","2","06:05:54","06:08:54","650","43","50","4","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611119","-6.5777356","106.7748177","-6.5789106","106.7725241","1","06:05:27","06:08:27","550","37","50","4","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611120","-6.5789106","106.7725241","-6.580235","106.7758265","1","06:05:32","06:10:32","500","48","50","6","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611221","-6.580235","106.7758265","-6.5806101","106.7778852","2","06:04:12","06:06:12","300","40","50","3","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1611222","-6.5806101","106.7778852","-6.574711","106.778276","1","06:02:59","06:09:59","1600","37","50","8","200","2023-09-24T17:00:00.000000Z",""
"DS202309252","C1661223","-6.574711","106.778276","-6.5750769","106.7786665","1","06:04:23","06:08:23","55","42","50","5","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1611324","-6.5593912","106.7651706","-6.5689459","106.7663511","2","06:01:26","06:12:26","2500","49","50","11","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1611225","-6.5689459","106.7663511","-6.5697904","106.7715157","2","06:05:56","06:09:56","800","44","50","5","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1616326","-6.5697904","106.7715157","-6.5694784","106.7844704","1","06:01:14","06:18:14","3200","38","50","18","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1611227","-6.5694784","106.7844704","-6.5726972","106.7722529","1","06:03:31","06:14:31","2800","48","50","12","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1616428","-6.5726972","106.7722529","-6.5598301","106.7942123","1","06:04:39","06:26:39","5600","37","50","23","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1616429","-6.5598301","106.7942123","-6.5612453","106.7877424","1","06:05:55","06:14:55","3100","39","50","10","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1616930","-6.5612453","106.7877424","-6.5336581","106.7672771","2","06:01:03","06:08:03","4000","42","50","8","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1611232","-6.5336581","106.7672771","-6.5706956","106.7720176","2","06:05:34","06:21:34","5500","45","50","17","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1611233","-6.5706956","106.7720176","-6.5694899","106.7667687","1","06:03:35","06:08:35","800","43","50","6","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1611134","-6.5694899","106.7667687","-6.583396","106.7807839","2","06:02:10","06:09:10","2200","38","50","8","200","2023-09-24T17:00:00.000000Z",""
"DS202309253","C1611235","-6.583396","106.7807839","-6.5755834","106.7748741","2","06:01:37","06:08:37","1500","42","50","8","200","2023-09-24T17:00:00.000000Z",""
"DS202309254","C1611236","-6.5593912","106.7651706","-6.5662466","106.768754","1","06:05:10","06:15:10","2800","36","50","11","200","2023-09-24T17:00:00.000000Z",""
